#{"t_start": 1754390739.1912675, "env_id": "None"}
r,l,t
1208.889346,7,999.414939
576.763176,7,999.427439
1061.333745,7,999.438415
1022.133353,7,999.450011
1233.917831,7,999.461721
1273.518146,7,999.472712
1443.10803,7,999.483191
1877.272911,7,999.493781
932.16235,7,999.504763
531.171469,7,999.519367
681.039522,7,999.534468
1329.230244,7,999.546338
2101.408154,7,999.556553
1826.337106,7,999.568207
1440.193156,7,999.580048
256.730937,7,999.590496
1314.402989,7,999.599059
631.449044,7,999.606933
620.742083,7,999.617578
1051.038039,7,999.628208
1006.739328,7,999.635846
1035.502794,7,999.645772
1533.222089,7,999.657468
1722.938682,7,999.665999
326.289603,7,999.673883
637.996985,7,999.6836
2068.4507,7,999.692675
681.501785,7,999.703248
1853.607576,7,999.714768
1366.00425,7,999.729816
1028.344348,7,999.740982
1056.551004,7,999.75467
1762.443448,7,999.765293
1534.740646,7,999.776828
1293.515544,7,999.787623
1868.230997,7,999.79724
959.525845,7,999.80786
337.723767,7,999.819536
-75.494738,7,999.828567
1438.9877,7,999.837841
1427.523234,7,999.851491
1064.119831,7,999.865869
2246.353791,7,999.878936
672.022974,7,999.891189
1723.262503,7,999.904581
1133.922245,7,999.9165
619.690778,7,999.925978
1766.549335,7,999.938194
826.529137,7,999.950987
993.593071,7,999.960355
853.170556,7,999.968774
1007.90147,7,999.977531
597.78187,7,999.986598
958.107341,7,999.99489
1081.588632,7,1000.003245
1368.036254,7,1000.012504
946.60731,7,1000.021381
1386.244482,7,1000.03113
1231.195511,7,1000.039021
1092.44479,7,1000.04795
340.685462,7,1000.055294
1394.617502,7,1000.064456
936.344096,7,1000.075888
1021.460163,7,1000.083971
1329.780242,7,1000.093482
1548.69075,7,1000.101252
1848.883622,7,1000.112877
596.563651,7,1000.118988
1018.913869,7,1000.128225
1492.606774,7,1000.136404
1838.903206,7,1000.143867
221.148373,7,1000.151329
1520.501067,7,1000.160022
1095.502085,7,1000.168713
947.763259,7,1000.176707
1387.590411,7,1000.187356
1830.834919,7,1000.195012
1266.242345,7,1000.20319
1727.149443,7,1000.211903
1127.043401,7,1000.21941
422.952348,7,1000.227678
1356.734826,7,1000.236415
1342.954259,7,1000.244412
1407.317213,7,1000.25251
1044.886306,7,1000.262049
1735.981398,7,1000.272725
341.770017,7,1000.279565
563.39908,7,1000.286011
1262.875525,7,1000.294233
1778.06947,7,1000.300348
412.411788,7,1000.306341
1046.61152,7,1000.314334
784.029176,7,1000.32172
1254.888745,7,1000.328905
1889.506267,7,1000.335766
1544.401768,7,1000.343173
1403.406044,7,1000.351023
664.748237,7,1000.358372
1244.90746,7,1000.365574
977.194913,7,1000.372265
1878.685485,7,1000.380246
1688.940845,7,1000.387159
1913.921272,7,1000.396837
1010.149022,7,1000.404414
1029.688098,7,1000.414748
1329.259775,7,1000.422496
673.192992,7,1000.430117
495.484882,7,1000.437318
1372.147456,7,1000.448994
627.445342,7,1000.455382
1359.670423,7,1000.461621
1283.274118,7,1000.468282
1117.644411,7,1000.476174
1322.434211,7,1000.484714
1295.408581,7,1000.492747
860.085669,7,1000.499298
562.408518,7,1000.50611
1030.816124,7,1000.51275
906.169668,7,1000.524659
1409.248731,7,1000.531329
1387.968138,7,1000.538701
358.078161,7,1000.549286
1163.527391,7,1000.558136
556.13121,7,1000.566436
1579.647449,7,1000.576607
571.011829,7,1000.585758
1306.155035,7,1000.594788
231.676454,7,1000.604299
1748.470995,7,1000.613085
1368.165188,7,1000.621774
1024.24027,7,1000.632984
1437.949553,7,1000.642301
1626.934199,7,1000.651955
1394.304608,7,1000.661042
1245.636772,7,1000.668841
1201.270876,7,1000.681198
1363.682746,7,1000.694581
1014.623151,7,1000.703061
396.118238,7,1000.71309
1516.316785,7,1000.721927
1736.850231,7,1000.731754
988.741286,7,1000.744765
352.7629,7,1000.75236
1231.475561,7,1000.763608
223.6754,7,1000.771582
1450.214311,7,1000.779512
1291.890828,7,1000.788415
2257.947412,7,1000.798887
940.765381,7,1000.807574
946.385555,7,1000.814642
922.73036,7,1000.821728
999.911551,7,1000.828806
1906.736729,7,1000.83536
1573.182625,7,1000.843175
1038.407027,7,1000.85022
1341.290515,7,1000.859875
942.446389,7,1000.866658
-80.940797,7,1000.876179
597.351791,7,1000.883065
1727.93459,7,1000.891068
1712.669125,7,1000.898294
837.431449,7,1000.904658
589.793453,7,1000.910729
684.268579,7,1000.917561
1668.875357,7,1000.924617
560.068918,7,1000.931806
737.672172,7,1000.939038
1745.325921,7,1000.945778
352.603894,7,1000.95253
1381.212522,7,1000.960606
419.651189,7,1000.968451
612.089533,7,1000.978528
685.943587,7,1000.985448
1318.898874,7,1000.994014
661.20507,7,1001.001238
599.09228,7,1001.008547
2029.574025,7,1001.015604
526.276193,7,1001.022993
629.662232,7,1001.030226
1469.537862,7,1001.037513
1215.559561,7,1001.045673
1459.07095,7,1001.051703
745.093889,7,1001.059516
1292.961587,7,1001.066055
1209.06983,7,1001.073729
1696.806805,7,1001.083144
1386.753155,7,1001.090953
1388.888143,7,1001.097747
1475.610522,7,1001.104525
517.224802,7,1001.112189
1730.088754,7,1001.118678
1412.302765,7,1001.126423
343.72204,7,1001.132918
-108.45754,7,1001.139858
597.76405,7,1001.146766
1491.882277,7,1001.154094
1411.904844,7,1001.161834
588.292769,7,1001.168261
659.43349,7,1001.174907
1315.675278,7,1001.182021
452.806425,7,1001.190975
1106.172533,7,1001.199083
1666.632333,7,1001.206937
1633.110918,7,1001.216246
903.907517,7,1001.223808
558.700825,7,1001.230458
1443.755855,7,1001.236875
2102.106429,7,1001.243992
1063.599686,7,1001.250834
419.269135,7,1001.257862
903.315101,7,1001.264574
907.289897,7,1001.272419
220.982784,7,1001.2794
999.387066,7,1001.286374
1010.523154,7,1001.294092
877.380366,7,1001.300744
-324.356447,7,1001.310852
2272.934602,7,1001.319166
1335.322123,7,1001.328434
518.988215,7,1001.336592
1049.071342,7,1001.345107
1050.589603,7,1001.352173
188.897141,7,1001.360135
-62.418034,7,1001.367063
1968.838722,7,1001.373807
1378.330187,7,1004.302586
1129.042965,7,1004.312599
1418.550744,7,1004.321095
194.999987,7,1004.332966
878.703457,7,1004.343225
517.447582,7,1004.353353
742.109664,7,1004.362226
1740.01139,7,1004.37028
617.380034,7,1004.378982
1072.222237,7,1004.388773
1402.159995,7,1004.400472
1877.49436,7,1004.408989
1131.666021,7,1004.417019
1268.073213,7,1004.427895
574.474174,7,1004.438411
768.712142,7,1004.449346
1473.291245,7,1004.459695
378.774485,7,1004.470243
340.790668,7,1004.479574
217.537962,7,1004.488508
980.31999,7,1004.496949
842.655334,7,1004.505922
1356.140446,7,1004.51316
1019.57321,7,1004.520301
1813.841407,7,1004.526616
1038.455327,7,1004.533445
1659.648313,7,1004.54267
1299.485036,7,1004.549933
1541.136971,7,1004.559511
932.14183,7,1004.568234
1312.746131,7,1004.579626
1720.995567,7,1004.586637
341.600301,7,1004.59442
564.892657,7,1004.601578
1420.903393,7,1004.608317
357.715728,7,1004.615745
692.764576,7,1004.622837
439.938881,7,1004.629905
535.339375,7,1004.637151
1390.243029,7,1004.643401
157.753941,7,1004.65023
1053.336317,7,1004.660057
1021.09728,7,1004.667217
1015.71873,7,1004.675219
1800.535916,7,1004.682683
-63.905482,7,1004.690845
985.21064,7,1004.697496
1058.991179,7,1004.704147
2174.887954,7,1004.711677
855.479409,7,1004.719568
1129.290653,7,1004.727952
667.771055,7,1004.734812
840.318594,7,1004.741068
871.507971,7,1004.74736
2074.812237,7,1004.75729
466.517537,7,1004.763459
1060.035239,7,1004.773315
1314.015679,7,1004.780718
2619.25192,7,1004.789992
925.551165,7,1004.796939
1437.139469,7,1004.803555
1987.364989,7,1004.810673
1426.155681,7,1004.81723
2233.078621,7,1004.824012
391.942792,7,1004.83046
1388.141876,7,1004.837245
1296.738359,7,1004.843594
1694.0923,7,1004.849584
517.883861,7,1004.856088
1020.675717,7,1004.862353
973.104972,7,1004.869184
544.15263,7,1004.878066
1906.387322,7,1004.885252
1346.483633,7,1004.894016
859.464454,7,1004.90202
1235.395026,7,1004.909056
387.599409,7,1004.916309
2385.759176,7,1004.922947
957.876795,7,1004.929782
1065.492196,7,1004.936877
1057.855675,7,1004.944639
249.16564,7,1004.953918
1087.541454,7,1004.963962
888.997962,7,1004.972312
1590.241289,7,1004.983703
1773.04259,7,1004.993946
1423.637643,7,1005.00816
910.567572,7,1005.020168
1128.335705,7,1005.030948
1016.927348,7,1005.043624
953.006159,7,1005.057473
-64.683941,7,1005.069062
632.204243,7,1005.080595
1822.000675,7,1005.097455
1226.44917,7,1005.109382
843.144562,7,1005.122828
1015.966241,7,1005.133253
955.671358,7,1005.143859
942.014363,7,1005.153645
594.500692,7,1005.167131
1288.042283,7,1005.178602
1041.723105,7,1005.191252
939.856157,7,1005.206273
360.04794,7,1005.217888
1844.134468,7,1005.230611
1574.578012,7,1005.242034
1039.652961,7,1005.25397
1108.889599,7,1005.263353
1608.43243,7,1005.272075
1301.018952,7,1005.28066
1391.0588,7,1005.289995
1686.43182,7,1005.298246
1023.948237,7,1005.305205
1150.865762,7,1005.315088
1640.914107,7,1005.324701
1403.646539,7,1005.333111
379.015436,7,1005.341512
1314.543084,7,1005.347817
1875.062356,7,1005.356991
1678.069166,7,1005.36432
1718.001851,7,1005.371372
972.952265,7,1005.378666
1330.016582,7,1005.386488
1859.032397,7,1005.39399
1703.516246,7,1005.403126
2042.187208,7,1005.420073
1201.437041,7,1005.426821
1510.815388,7,1005.435672
932.762101,7,1005.443899
1105.429802,7,1005.450586
681.72666,7,1005.457591
1316.133318,7,1005.46411
717.190219,7,1005.47079
1378.764718,7,1005.47727
1026.039065,7,1005.483729
599.834023,7,1005.49087
1025.730443,7,1005.498394
1009.629763,7,1005.505702
1268.436638,7,1005.512293
931.14931,7,1005.518698
933.089698,7,1005.52748
1138.714757,7,1005.533955
1045.362003,7,1005.610465
975.756159,7,1005.619783
1342.801778,7,1005.63167
1831.589709,7,1005.641157
1881.333902,7,1005.649261
1104.816527,7,1005.659375
1420.476614,7,1005.666895
323.43583,7,1005.677463
910.082223,7,1005.686308
553.120643,7,1005.695746
2119.97274,7,1005.705454
1310.685578,7,1005.711797
947.901518,7,1005.719057
502.029296,7,1005.726459
1267.751181,7,1005.732906
1014.5201,7,1005.741437
1814.914217,7,1005.748317
1415.993753,7,1005.760333
2104.783605,7,1005.767694
1100.361149,7,1005.774636
958.248373,7,1005.782745
780.805613,7,1005.789914
1156.451113,7,1005.796123
1382.696999,7,1005.802633
1198.147191,7,1005.80993
576.205515,7,1005.816586
1811.490648,7,1005.823845
1247.552264,7,1005.830624
1302.661821,7,1005.836923
1802.331784,7,1005.84549
1104.854111,7,1005.852963
1017.779608,7,1005.861212
747.223941,7,1005.867988
997.82741,7,1005.875566
1301.428188,7,1005.881804
1276.858903,7,1005.888589
870.423394,7,1005.895537
674.111333,7,1005.902045
371.867377,7,1005.909216
1075.190848,7,1005.915997
929.191728,7,1005.92324
2184.712605,7,1005.929658
2071.818357,7,1005.936667
1696.605126,7,1005.944468
2161.709167,7,1005.953167
1035.808047,7,1005.96049
623.948241,7,1005.969371
1484.517953,7,1005.976944
293.064126,7,1005.983584
1181.797249,7,1005.991063
693.820895,7,1005.997425
686.69223,7,1006.005113
321.888599,7,1006.012711
989.452846,7,1006.019305
1451.860914,7,1006.026033
992.54151,7,1006.032246
664.338873,7,1006.038633
2337.520848,7,1006.045178
1064.021843,7,1006.051713
1372.270079,7,1006.061847
1069.251542,7,1006.068275
879.927006,7,1006.076669
753.389273,7,1006.083467
2250.289574,7,1006.091248
1411.182377,7,1006.097743
1953.455829,7,1006.105263
1807.259148,7,1006.113835
1133.326372,7,1006.12127
1323.887054,7,1006.12746
408.553141,7,1006.13368
1297.233957,7,1006.140778
1784.778731,7,1006.148288
7.34776,7,1006.158196
1669.612536,7,1006.16889
733.798013,7,1006.176586
1378.489594,7,1006.1849
1075.64364,7,1006.193074
971.667642,7,1006.200739
1035.517137,7,1006.210718
1089.182295,7,1006.216787
662.173935,7,1006.224494
1194.955103,7,1006.231878
936.802536,7,1006.238892
1855.150148,7,1006.245982
618.994879,7,1006.252742
924.909158,7,1006.259096
701.606988,7,1006.267651
344.396819,7,1006.27429
1026.173733,7,1006.280999
1351.936898,7,1006.287452
1092.110702,7,1006.295691
630.007381,7,1006.302494
326.436542,7,1006.310129
1014.138984,7,1006.317508
518.72982,7,1006.324403
1657.419008,7,1006.331103
300.464224,7,1006.338397
1811.181172,7,1006.34517
678.668557,7,1006.352316
1479.919828,7,1006.36165
1716.413513,7,1006.367852
1459.910929,7,1006.374358
500.485062,7,1006.382868
345.03088,7,1006.38947
1441.210818,7,1006.400086
649.374809,7,1006.408563
1114.934609,7,1006.416242
1281.850109,7,1006.423315
991.517033,7,1006.429673
2170.415893,7,1006.436305
1337.537433,7,1006.443166
243.89825,7,1006.450685
693.703157,7,1006.457814
1471.873426,7,1006.464796
1379.330649,7,1006.472544
2071.954729,7,1006.479436
1035.085484,7,1006.488961
1263.732685,7,1006.495784
1856.933561,7,1006.505948
1196.541025,7,1006.513905
2079.127403,7,1006.520372
950.491466,7,1006.527992
1299.814621,7,1006.534165
2303.789344,7,1006.541569
984.949921,7,1006.548444
1486.206974,7,1006.555406
1955.570018,7,1006.563139
1620.818151,7,1006.570111
697.144291,7,1006.576945
1096.221216,7,1006.583684
1784.10641,7,1006.590595
384.196298,7,1006.599134
1274.958672,7,1006.605714
1717.041211,7,1006.614204
1409.34479,7,1006.621253
1789.028798,7,1006.628422
244.603245,7,1006.635372
1700.672433,7,1006.642292
1734.001884,7,1006.648737
1351.658119,7,1006.656599
625.559786,7,1006.663634
1793.833262,7,1006.670616
680.156644,7,1006.677519
540.803105,7,1006.684286
1251.702513,7,1006.693483
952.969907,7,1006.699737
1025.973382,7,1006.706073
1010.846053,7,1006.71539
1679.929573,7,1006.722003
1060.552255,7,1006.7317
529.914028,7,1006.74523
1794.176387,7,1009.244304
2040.323545,7,1009.253586
1108.869654,7,1009.264528
2093.840457,7,1009.274269
1404.167016,7,1009.284757
2261.004696,7,1009.295065
554.670269,7,1009.30545
1012.612151,7,1009.315497
1308.687118,7,1009.324282
1408.937436,7,1009.334187
578.037301,7,1009.343969
1241.867716,7,1009.352043
288.663629,7,1009.360751
1131.680007,7,1009.369242
1673.344226,7,1009.381787
1448.418045,7,1009.394221
1914.63834,7,1009.405261
680.51404,7,1009.41555
-141.497857,7,1009.425653
995.391664,7,1009.43532
1148.917236,7,1009.444119
1609.650505,7,1009.453988
1899.029135,7,1009.462759
1507.931728,7,1009.471401
1757.020344,7,1009.479079
1885.286828,7,1009.490695
759.278442,7,1009.500531
936.299748,7,1009.510704
1060.062883,7,1009.519324
1015.036181,7,1009.528752
1323.730206,7,1009.536246
990.80905,7,1009.545003
299.74363,7,1009.553923
951.251013,7,1009.563231
1066.407696,7,1009.572295
580.378646,7,1009.581994
1851.961702,7,1009.590067
943.560594,7,1009.601079
979.942864,7,1009.608654
1420.847839,7,1009.617787
1008.684174,7,1009.627307
1464.644343,7,1009.635532
384.425008,7,1009.644097
1790.264298,7,1009.651419
566.911831,7,1009.657479
1103.762137,7,1009.665062
459.357582,7,1009.674155
1042.895204,7,1009.683985
1236.347342,7,1009.690047
1571.725978,7,1009.697756
769.019675,7,1009.705141
1040.44723,7,1009.714461
1496.839684,7,1009.72093
1113.619306,7,1009.729191
536.474086,7,1009.736629
2103.365825,7,1009.744474
511.52765,7,1009.752129
1097.872033,7,1009.763765
1219.362545,7,1009.771801
979.20714,7,1009.778511
2055.829448,7,1009.787246
715.403864,7,1009.797635
1033.351337,7,1009.80675
1583.585767,7,1009.815508
926.106425,7,1009.825477
1704.522366,7,1009.834223
2204.390742,7,1009.843286
1283.98372,7,1009.851598
739.126696,7,1009.862076
1731.47734,7,1009.870914
1800.138386,7,1009.879546
1506.296007,7,1009.888206
1106.803003,7,1009.896123
987.72191,7,1009.90506
2175.603022,7,1009.912193
1750.527698,7,1009.919179
1653.34131,7,1009.925864
788.707593,7,1009.93557
1435.185389,7,1009.943515
1778.921095,7,1009.950471
275.24291,7,1009.95832
474.196145,7,1009.966217
1419.174611,7,1009.974378
601.881557,7,1009.983344
398.034962,7,1009.989822
929.215232,7,1009.996767
1017.526996,7,1010.004721
1382.789564,7,1010.011346
1211.875606,7,1010.019128
1301.776057,7,1010.026179
908.54098,7,1010.033062
741.609598,7,1010.042315
267.859513,7,1010.048991
1284.8582,7,1010.05661
244.476766,7,1010.064314
1132.916029,7,1010.072114
381.081615,7,1010.080049
1246.209569,7,1010.086862
2234.042565,7,1010.0954
1498.455759,7,1010.102499
827.263345,7,1010.111321
1342.136213,7,1010.118452
914.771796,7,1010.128189
749.204107,7,1010.134176
2298.848642,7,1010.140542
1003.341782,7,1010.149632
641.831521,7,1010.160168
1395.917196,7,1010.169907
1253.665557,7,1010.179694
548.783893,7,1010.188196
701.773887,7,1010.197576
342.526431,7,1010.208337
1925.931371,7,1010.218118
983.257046,7,1010.227237
1044.160647,7,1010.235223
945.833725,7,1010.242933
1754.497987,7,1010.252451
220.879847,7,1010.265281
580.50459,7,1010.2746
1844.427549,7,1010.284515
1075.357172,7,1010.292456
1053.35345,7,1010.30068
2186.348358,7,1010.307659
1413.457987,7,1010.319193
980.758703,7,1010.328567
728.230044,7,1010.340483
1436.892889,7,1010.357973
376.101245,7,1010.375458
1744.924028,7,1010.38741
1292.90491,7,1010.400458
1403.815739,7,1010.412503
1003.462028,7,1010.423909
1317.840878,7,1010.435409
1663.997042,7,1010.499145
370.970633,7,1010.512591
1738.29013,7,1010.521932
575.187399,7,1010.532119
1312.41014,7,1010.544312
434.139777,7,1010.55722
1190.955546,7,1010.570515
924.684973,7,1010.582778
860.060686,7,1010.600803
1830.44873,7,1010.615417
2056.411816,7,1010.626434
801.357125,7,1010.639028
1024.823339,7,1010.650147
1365.019134,7,1010.65873
1189.092286,7,1010.669161
497.952668,7,1010.679976
1830.467727,7,1010.692463
1431.11725,7,1010.700958
1690.927871,7,1010.709525
1451.055579,7,1010.718775
1496.733606,7,1010.727328
549.784101,7,1010.735669
628.729961,7,1010.746254
1388.292981,7,1010.754527
1833.524181,7,1010.763377
507.033717,7,1010.771889
526.904063,7,1010.779806
1650.198435,7,1010.788694
1385.991194,7,1010.798031
848.690507,7,1010.80621
1442.170678,7,1010.812156
462.180095,7,1010.820592
945.873164,7,1010.828074
1312.285039,7,1010.834102
946.46866,7,1010.841371
1387.6715,7,1010.849511
1915.302635,7,1010.856579
1688.719764,7,1010.864858
2274.181569,7,1010.872675
944.628603,7,1010.879861
963.38521,7,1010.886869
466.656492,7,1010.893286
1756.022108,7,1010.89975
878.912713,7,1010.906774
1786.269579,7,1010.915385
1381.577611,7,1010.922634
1618.705599,7,1010.930954
2272.674029,7,1010.938341
1023.316122,7,1010.947594
1269.618561,7,1010.955436
994.040816,7,1010.962017
316.91379,7,1010.96949
1360.946045,7,1010.979261
932.811438,7,1010.994534
491.340865,7,1011.001097
1055.652376,7,1011.007523
1058.608123,7,1011.015442
1382.63634,7,1011.026389
1071.000647,7,1011.034582
1822.293678,7,1011.042006
1292.324555,7,1011.048567
